rt	trial_type	trial_index	trial_index_global	time_elapsed	subject	condition	categoryALoc	trialNum	firstTrial	moveNum	src	category	categoryLoc	imageName	init_locationsX	init_locationsY	movesX	movesY	dropTime	dropCorrect	dropPosition	final_locationsX	final_locationsY	blockNum	responses	strategy	shapes	totalTimeMinutes	totalTimeSeconds	totalTrialNum	FourBlock	conditionC	imagePaired
135759	test-sort	0	3	268593	p463487	low	left	25	1	29	lib/images/tl_0_60_rotated.jpg	L_rotated	left	tl_0_60_rotated.jpg	515	299.5999985	839.9875183	367.6000137	107870	0	right	149.0000076	349.5999985	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	55	4	-0.5	tl_0_60.jpg
135759	test-sort	0	3	268593	p463487	low	left	25	0	30	lib/images/tl_0_60_rotated.jpg	L_rotated	left	tl_0_60_rotated.jpg	515	299.5999985	149.0000076	349.5999985	113143	1	left	149.0000076	349.5999985	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	55	4	-0.5	tl_0_60.jpg
135759	test-sort	0	3	268593	p463487	low	left	26	1	31	lib/images/tl_50_90_rotated.jpg	T_rotated	right	tl_50_90_rotated.jpg	515	299.5999985	881.0125427	349.5999985	115697	1	right	881.0125427	349.5999985	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	56	4	-0.5	tl_50_90.jpg
135759	test-sort	0	3	268593	p463487	low	left	27	1	32	lib/images/tl_20_30_rotated.jpg	T_rotated	right	tl_20_30_rotated.jpg	515	299.5999985	881.0125427	349.5875015	118275	1	right	881.0125427	349.5875015	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	57	4	-0.5	tl_20_30.jpg
135759	test-sort	0	3	268593	p463487	low	left	28	1	33	lib/images/tl_10_90_rotated.jpg	L_rotated	left	tl_10_90_rotated.jpg	515	299.5999985	830.9875183	357.5999985	121247	0	right	149.0000076	349.5999985	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	58	4	-0.5	tl_10_90.jpg
135759	test-sort	0	3	268593	p463487	low	left	28	0	34	lib/images/tl_10_90_rotated.jpg	L_rotated	left	tl_10_90_rotated.jpg	515	299.5999985	149.0000076	349.5999985	126681	1	left	149.0000076	349.5999985	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	58	4	-0.5	tl_10_90.jpg
135759	test-sort	0	3	268593	p463487	low	left	29	1	35	lib/images/tl_30_60_rotated.jpg	T_rotated	right	tl_30_60_rotated.jpg	515	299.5999985	881.0125427	349.5999985	129648	1	right	881.0125427	349.5999985	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	59	4	-0.5	tl_30_60.jpg
135759	test-sort	0	3	268593	p463487	low	left	30	1	36	lib/images/tl_50_0_rotated.jpg	T_rotated	right	tl_50_0_rotated.jpg	515	299.5999985	881.0125427	349.5999985	133256	1	right	881.0125427	349.5999985	2		the lower lines and crosses were catergory b the higher lines were a	crosses and the intersecting line being lower were catergory b while the higher intersecting lines were catergory a	5.296	317.76	60	4	-0.5	tl_50_0.jpg
472474	test-sort	0	1	500718	p443964	high	left	1	1	1	lib/images/tl_10_150.jpg	L	left	tl_10_150.jpg	514.9999847	299.5999985	149	349.5999985	38594	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	1	1	0.5	tl_10_150.jpg
472474	test-sort	0	1	500718	p443964	high	left	2	1	2	lib/images/tl_30_120.jpg	L	left	tl_30_120.jpg	514.9999847	299.5999985	149	349.5999985	42016	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	2	1	0.5	tl_30_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	3	1	3	lib/images/tl_50_0.jpg	T	right	tl_50_0.jpg	514.9999847	299.5999985	881	349.5999985	44585	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	3	1	0.5	tl_50_0.jpg
472474	test-sort	0	1	500718	p443964	high	left	4	1	4	lib/images/tl_50_60.jpg	T	right	tl_50_60.jpg	514.9999847	299.5999985	881	349.5999985	48489	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	4	1	0.5	tl_50_60.jpg
472474	test-sort	0	1	500718	p443964	high	left	5	1	5	lib/images/tl_10_90.jpg	L	left	tl_10_90.jpg	514.9999847	299.5999985	149	349.5999985	50974	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	5	1	0.5	tl_10_90.jpg
472474	test-sort	0	1	500718	p443964	high	left	6	1	6	lib/images/tl_40_90.jpg	T	right	tl_40_90.jpg	514.9999847	299.5999985	214	361.5999985	55087	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	6	1	0.5	tl_40_90.jpg
472474	test-sort	0	1	500718	p443964	high	left	6	0	7	lib/images/tl_40_90.jpg	T	right	tl_40_90.jpg	514.9999847	299.5999985	881	349.5999985	62284	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	6	1	0.5	tl_40_90.jpg
472474	test-sort	0	1	500718	p443964	high	left	7	1	8	lib/images/tl_20_120.jpg	L	left	tl_20_120.jpg	514.9999847	299.5999985	149	349.5999985	64830	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	7	1	0.5	tl_20_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	8	1	9	lib/images/tl_0_90.jpg	L	left	tl_0_90.jpg	514.9999847	299.5999985	149	349.5999985	67898	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	8	1	0.5	tl_0_90.jpg
472474	test-sort	0	1	500718	p443964	high	left	9	1	10	lib/images/tl_40_30.jpg	T	right	tl_40_30.jpg	514.9999847	299.5999985	881	349.5999985	70504	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	9	1	0.5	tl_40_30.jpg
472474	test-sort	0	1	500718	p443964	high	left	10	1	11	lib/images/tl_30_150.jpg	L	left	tl_30_150.jpg	514.9999847	299.5999985	149	349.5999985	73028	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	10	1	0.5	tl_30_150.jpg
472474	test-sort	0	1	500718	p443964	high	left	11	1	12	lib/images/tl_0_30.jpg	L	left	tl_0_30.jpg	514.9999847	299.5999985	846	375.5999985	75936	0	right	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	11	1	0.5	tl_0_30.jpg
472474	test-sort	0	1	500718	p443964	high	left	11	0	13	lib/images/tl_0_30.jpg	L	left	tl_0_30.jpg	514.9999847	299.5999985	149	349.5999985	80974	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	11	1	0.5	tl_0_30.jpg
472474	test-sort	0	1	500718	p443964	high	left	12	1	14	lib/images/tl_30_30.jpg	T	right	tl_30_30.jpg	514.9999847	299.5999985	282	317.5999985	84338	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	12	1	0.5	tl_30_30.jpg
472474	test-sort	0	1	500718	p443964	high	left	12	0	15	lib/images/tl_30_30.jpg	T	right	tl_30_30.jpg	514.9999847	299.5999985	881	349.5999985	89592	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	12	1	0.5	tl_30_30.jpg
472474	test-sort	0	1	500718	p443964	high	left	13	1	16	lib/images/tl_20_150.jpg	L	left	tl_20_150.jpg	514.9999847	299.5999985	149	349.5999985	106275	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	13	1	0.5	tl_20_150.jpg
472474	test-sort	0	1	500718	p443964	high	left	14	1	17	lib/images/tl_50_120.jpg	T	right	tl_50_120.jpg	514.9999847	299.5999985	201	337.5999985	110632	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	14	1	0.5	tl_50_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	14	0	18	lib/images/tl_50_120.jpg	T	right	tl_50_120.jpg	514.9999847	299.5999985	174	370.5999985	124386	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	14	1	0.5	tl_50_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	14	0	19	lib/images/tl_50_120.jpg	T	right	tl_50_120.jpg	514.9999847	299.5999985	186	361.5999985	199699	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	14	1	0.5	tl_50_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	14	0	20	lib/images/tl_50_120.jpg	T	right	tl_50_120.jpg	514.9999847	299.5999985	148	426.5999985	226567	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	14	1	0.5	tl_50_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	14	0	21	lib/images/tl_50_120.jpg	T	right	tl_50_120.jpg	514.9999847	299.5999985	140	404.5999985	245880	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	14	1	0.5	tl_50_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	14	0	22	lib/images/tl_50_120.jpg	T	right	tl_50_120.jpg	514.9999847	299.5999985	881	349.5999985	271049	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	14	1	0.5	tl_50_120.jpg
472474	test-sort	0	1	500718	p443964	high	left	15	1	23	lib/images/tl_10_60.jpg	L	left	tl_10_60.jpg	514.9999847	299.5999985	801	334.5999985	275575	0	right	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	15	1	0.5	tl_10_60.jpg
472474	test-sort	0	1	500718	p443964	high	left	15	0	24	lib/images/tl_10_60.jpg	L	left	tl_10_60.jpg	514.9999847	299.5999985	803	352.5999985	360511	0	right	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	15	1	0.5	tl_10_60.jpg
472474	test-sort	0	1	500718	p443964	high	left	15	0	25	lib/images/tl_10_60.jpg	L	left	tl_10_60.jpg	514.9999847	299.5999985	149	349.5999985	365952	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	15	1	0.5	tl_10_60.jpg
472474	test-sort	0	1	500718	p443964	high	left	16	1	26	lib/images/tl_10_0.jpg	T	right	tl_10_0.jpg	514.9999847	299.5999985	881	349.5999985	373684	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	16	2	0.5	tl_10_0.jpg
472474	test-sort	0	1	500719	p443964	high	left	17	1	27	lib/images/tl_20_90.jpg	L	left	tl_20_90.jpg	514.9999847	299.5999985	149	349.5999985	379956	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	17	2	0.5	tl_20_90.jpg
472474	test-sort	0	1	500719	p443964	high	left	18	1	28	lib/images/tl_40_0.jpg	T	right	tl_40_0.jpg	514.9999847	299.5999985	881	349.5999985	383444	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	18	2	0.5	tl_40_0.jpg
472474	test-sort	0	1	500719	p443964	high	left	19	1	29	lib/images/tl_20_30.jpg	T	right	tl_20_30.jpg	514.9999847	299.5999985	881	349.5999985	387064	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	19	2	0.5	tl_20_30.jpg
472474	test-sort	0	1	500719	p443964	high	left	20	1	30	lib/images/tl_50_30.jpg	T	right	tl_50_30.jpg	514.9999847	299.5999985	881	349.5999985	391066	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	20	2	0.5	tl_50_30.jpg
472474	test-sort	0	1	500719	p443964	high	left	21	1	31	lib/images/tl_0_120.jpg	L	left	tl_0_120.jpg	514.9999847	299.5999985	149	349.5999985	394024	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	21	2	0.5	tl_0_120.jpg
472474	test-sort	0	1	500719	p443964	high	left	22	1	32	lib/images/tl_0_150.jpg	L	left	tl_0_150.jpg	514.9999847	299.5999985	149	349.5999985	397837	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	22	2	0.5	tl_0_150.jpg
472474	test-sort	0	1	500719	p443964	high	left	23	1	33	lib/images/tl_30_60.jpg	T	right	tl_30_60.jpg	514.9999847	299.5999985	881	349.5999985	400712	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	23	2	0.5	tl_30_60.jpg
472474	test-sort	0	1	500719	p443964	high	left	24	1	34	lib/images/tl_10_120.jpg	L	left	tl_10_120.jpg	514.9999847	299.5999985	149	349.5999985	403011	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	24	2	0.5	tl_10_120.jpg
472474	test-sort	0	1	500719	p443964	high	left	25	1	35	lib/images/tl_40_60.jpg	T	right	tl_40_60.jpg	514.9999847	299.5999985	881	349.5999985	405477	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	25	2	0.5	tl_40_60.jpg
472474	test-sort	0	1	500719	p443964	high	left	26	1	36	lib/images/tl_30_0.jpg	T	right	tl_30_0.jpg	514.9999847	299.5999985	881	349.5999985	407995	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	26	2	0.5	tl_30_0.jpg
472474	test-sort	0	1	500719	p443964	high	left	27	1	37	lib/images/tl_20_0.jpg	T	right	tl_20_0.jpg	514.9999847	299.5999985	881	349.5999985	410563	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	27	2	0.5	tl_20_0.jpg
472474	test-sort	0	1	500719	p443964	high	left	28	1	38	lib/images/tl_40_150.jpg	L	left	tl_40_150.jpg	514.9999847	299.5999985	149	349.5999985	412974	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	28	2	0.5	tl_40_150.jpg
472474	test-sort	0	1	500719	p443964	high	left	29	1	39	lib/images/tl_0_60.jpg	L	left	tl_0_60.jpg	514.9999847	299.5999985	782	374.5999985	415457	0	right	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	29	2	0.5	tl_0_60.jpg
472474	test-sort	0	1	500719	p443964	high	left	29	0	40	lib/images/tl_0_60.jpg	L	left	tl_0_60.jpg	514.9999847	299.5999985	149	349.5999985	423948	1	left	149	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	29	2	0.5	tl_0_60.jpg
472474	test-sort	0	1	500719	p443964	high	left	30	1	41	lib/images/tl_50_90.jpg	T	right	tl_50_90.jpg	514.9999847	299.5999985	218	341.5999985	446782	0	left	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	30	2	0.5	tl_50_90.jpg
472474	test-sort	0	1	500719	p443964	high	left	30	0	42	lib/images/tl_50_90.jpg	T	right	tl_50_90.jpg	514.9999847	299.5999985	881	349.5999985	469968	1	right	881	349.5999985	1		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	30	2	0.5	tl_50_90.jpg
197888	test-sort	0	3	702943	p443964	high	left	1	1	1	lib/images/tl_0_150.jpg	L	left	tl_0_150.jpg	515	299.5999985	149	349.5999985	2013	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	31	3	0.5	tl_0_150.jpg
197888	test-sort	0	3	702943	p443964	high	left	2	1	2	lib/images/tl_30_60.jpg	T	right	tl_30_60.jpg	515	299.5999985	881	349.5999985	4456	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	32	3	0.5	tl_30_60.jpg
197888	test-sort	0	3	702943	p443964	high	left	3	1	3	lib/images/tl_0_120.jpg	L	left	tl_0_120.jpg	515	299.5999985	149	349.5999985	6705	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	33	3	0.5	tl_0_120.jpg
197888	test-sort	0	3	702943	p443964	high	left	4	1	4	lib/images/tl_40_60.jpg	T	right	tl_40_60.jpg	515	299.5999985	881	349.5999985	9046	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	34	3	0.5	tl_40_60.jpg
197888	test-sort	0	3	702943	p443964	high	left	5	1	5	lib/images/tl_10_90.jpg	L	left	tl_10_90.jpg	515	299.5999985	149	349.5999985	11761	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	35	3	0.5	tl_10_90.jpg
197888	test-sort	0	3	702943	p443964	high	left	6	1	6	lib/images/tl_20_30.jpg	T	right	tl_20_30.jpg	515	299.5999985	881	349.5999985	14220	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	36	3	0.5	tl_20_30.jpg
197888	test-sort	0	3	702943	p443964	high	left	7	1	7	lib/images/tl_50_60.jpg	T	right	tl_50_60.jpg	515	299.5999985	881	349.5999985	16766	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	37	3	0.5	tl_50_60.jpg
197888	test-sort	0	3	702943	p443964	high	left	8	1	8	lib/images/tl_40_0.jpg	T	right	tl_40_0.jpg	515	299.5999985	881	349.5999985	19385	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	38	3	0.5	tl_40_0.jpg
197888	test-sort	0	3	702944	p443964	high	left	9	1	9	lib/images/tl_50_90.jpg	T	right	tl_50_90.jpg	515	299.5999985	194	377.5999985	21638	0	left	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	39	3	0.5	tl_50_90.jpg
197888	test-sort	0	3	702944	p443964	high	left	9	0	10	lib/images/tl_50_90.jpg	T	right	tl_50_90.jpg	515	299.5999985	881	349.5999985	47423	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	39	3	0.5	tl_50_90.jpg
197888	test-sort	0	3	702944	p443964	high	left	10	1	11	lib/images/tl_10_120.jpg	L	left	tl_10_120.jpg	515	299.5999985	149	349.5999985	49759	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	40	3	0.5	tl_10_120.jpg
197888	test-sort	0	3	702944	p443964	high	left	11	1	12	lib/images/tl_50_30.jpg	T	right	tl_50_30.jpg	515	299.5999985	881	349.5999985	52318	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	41	3	0.5	tl_50_30.jpg
197888	test-sort	0	3	702944	p443964	high	left	12	1	13	lib/images/tl_20_120.jpg	L	left	tl_20_120.jpg	515	299.5999985	149	349.5999985	55694	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	42	3	0.5	tl_20_120.jpg
197888	test-sort	0	3	702944	p443964	high	left	13	1	14	lib/images/tl_40_90.jpg	T	right	tl_40_90.jpg	515	299.5999985	881	349.5999985	59015	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	43	3	0.5	tl_40_90.jpg
197888	test-sort	0	3	702944	p443964	high	left	14	1	15	lib/images/tl_30_0.jpg	T	right	tl_30_0.jpg	515	299.5999985	881	349.5999985	67106	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	44	3	0.5	tl_30_0.jpg
197888	test-sort	0	3	702944	p443964	high	left	15	1	16	lib/images/tl_30_30.jpg	T	right	tl_30_30.jpg	515	299.5999985	198	336.5999985	75025	0	left	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	45	3	0.5	tl_30_30.jpg
197888	test-sort	0	3	702944	p443964	high	left	15	0	17	lib/images/tl_30_30.jpg	T	right	tl_30_30.jpg	515	299.5999985	881	349.5999985	82916	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	45	3	0.5	tl_30_30.jpg
197888	test-sort	0	3	702944	p443964	high	left	16	1	18	lib/images/tl_0_90.jpg	L	left	tl_0_90.jpg	515	299.5999985	149	349.5999985	87472	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	46	4	0.5	tl_0_90.jpg
197888	test-sort	0	3	702944	p443964	high	left	17	1	19	lib/images/tl_40_150.jpg	L	left	tl_40_150.jpg	515	299.5999985	149	349.5999985	96397	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	47	4	0.5	tl_40_150.jpg
197888	test-sort	0	3	702944	p443964	high	left	18	1	20	lib/images/tl_20_150.jpg	L	left	tl_20_150.jpg	515	299.5999985	149	349.5999985	114119	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	48	4	0.5	tl_20_150.jpg
197888	test-sort	0	3	702944	p443964	high	left	19	1	21	lib/images/tl_10_0.jpg	T	right	tl_10_0.jpg	515	299.5999985	881	349.5999985	127963	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	49	4	0.5	tl_10_0.jpg
197888	test-sort	0	3	702944	p443964	high	left	20	1	22	lib/images/tl_0_30.jpg	L	left	tl_0_30.jpg	515	299.5999985	892	350.5999985	133760	0	right	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	50	4	0.5	tl_0_30.jpg
197888	test-sort	0	3	702944	p443964	high	left	20	0	23	lib/images/tl_0_30.jpg	L	left	tl_0_30.jpg	515	299.5999985	149	349.5999985	140274	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	50	4	0.5	tl_0_30.jpg
197888	test-sort	0	3	702944	p443964	high	left	21	1	24	lib/images/tl_10_150.jpg	L	left	tl_10_150.jpg	515	299.5999985	149	349.5999985	144675	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	51	4	0.5	tl_10_150.jpg
197888	test-sort	0	3	702944	p443964	high	left	22	1	25	lib/images/tl_40_30.jpg	T	right	tl_40_30.jpg	515	299.5999985	881	349.5999985	147565	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	52	4	0.5	tl_40_30.jpg
197888	test-sort	0	3	702944	p443964	high	left	23	1	26	lib/images/tl_10_60.jpg	L	left	tl_10_60.jpg	515	299.5999985	937	330.5999985	151010	0	right	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	53	4	0.5	tl_10_60.jpg
197888	test-sort	0	3	702944	p443964	high	left	23	0	27	lib/images/tl_10_60.jpg	L	left	tl_10_60.jpg	515	299.5999985	149	349.5999985	163473	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	53	4	0.5	tl_10_60.jpg
197888	test-sort	0	3	702944	p443964	high	left	24	1	28	lib/images/tl_20_90.jpg	L	left	tl_20_90.jpg	515	299.5999985	149	349.5999985	166761	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	54	4	0.5	tl_20_90.jpg
197888	test-sort	0	3	702944	p443964	high	left	25	1	29	lib/images/tl_50_120.jpg	T	right	tl_50_120.jpg	515	299.5999985	881	349.5999985	176254	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	55	4	0.5	tl_50_120.jpg
197888	test-sort	0	3	702944	p443964	high	left	26	1	30	lib/images/tl_50_0.jpg	T	right	tl_50_0.jpg	515	299.5999985	881	349.5999985	180337	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	56	4	0.5	tl_50_0.jpg
197888	test-sort	0	3	702944	p443964	high	left	27	1	31	lib/images/tl_0_60.jpg	L	left	tl_0_60.jpg	515	299.5999985	149	349.5999985	186450	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	57	4	0.5	tl_0_60.jpg
197888	test-sort	0	3	702945	p443964	high	left	28	1	32	lib/images/tl_20_0.jpg	T	right	tl_20_0.jpg	515	299.5999985	881	349.5999985	189346	1	right	881	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	58	4	0.5	tl_20_0.jpg
197888	test-sort	0	3	702945	p443964	high	left	29	1	33	lib/images/tl_30_120.jpg	L	left	tl_30_120.jpg	515	299.5999985	149	349.5999985	192099	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	59	4	0.5	tl_30_120.jpg
197888	test-sort	0	3	702945	p443964	high	left	30	1	34	lib/images/tl_30_150.jpg	L	left	tl_30_150.jpg	515	299.5999985	149	349.5999985	195379	1	left	149	349.5999985	2		 I paid attention to the horizontal line.	Horizontal lines below the halfway point belonged in A	12.10463333	726.278	60	4	0.5	tl_30_150.jpg
146517	test-sort	0	1	193477	p565035	low	left	1	1	1	lib/images/tl_50_30_rotated.jpg	T_rotated	right	tl_50_30_rotated.jpg	515	298	153	313	4680	0	left	881	348	1		by shape then by how many to each category	not sure	7.080316667	424.819	1	1	-0.5	tl_50_30.jpg
