"rt"	"trial_type"	"trial_index"	"trial_index_global"	"time_elapsed"	"subject"	"condition"	"categoryALoc"	"workerId"	"trialNum"	"firstTrial"	"moveNum"	"src"	"category"	"categoryLoc"	"imageName"	"init_locationsX"	"init_locationsY"	"movesX"	"movesY"	"dropTime"	"dropCorrect"	"dropPosition"	"final_locationsX"	"final_locationsY"	"blockNum"	"responses"	"strategy"	"shapes"	"totalTimeMinutes"	"totalTimeSeconds"	"totalTrialNum"	"FourBlock"	"conditionC"	"imagePaired"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	15	1	16	"lib/images/tl_10_0.jpg"	"T"	"left"	"tl_10_0.jpg"	515	298	818	339	41714	0	"right"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	45	3	0.5	"tl_10_0.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	15	0	17	"lib/images/tl_10_0.jpg"	"T"	"left"	"tl_10_0.jpg"	515	298	149	348	88456	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	45	3	0.5	"tl_10_0.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	16	1	18	"lib/images/tl_40_150.jpg"	"L"	"right"	"tl_40_150.jpg"	515	298	171	340	90886	0	"left"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	46	4	0.5	"tl_40_150.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	16	0	19	"lib/images/tl_40_150.jpg"	"L"	"right"	"tl_40_150.jpg"	515	298	262	303	124858	0	"left"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	46	4	0.5	"tl_40_150.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	16	0	20	"lib/images/tl_40_150.jpg"	"L"	"right"	"tl_40_150.jpg"	515	298	881	348	133958	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	46	4	0.5	"tl_40_150.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	17	1	21	"lib/images/tl_10_150.jpg"	"L"	"right"	"tl_10_150.jpg"	515	298	881	348	137226	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	47	4	0.5	"tl_10_150.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	18	1	22	"lib/images/tl_50_0.jpg"	"T"	"left"	"tl_50_0.jpg"	515	298	149	348	144708	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	48	4	0.5	"tl_50_0.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	19	1	23	"lib/images/tl_20_0.jpg"	"T"	"left"	"tl_20_0.jpg"	515	298	847	306	147963	0	"right"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	49	4	0.5	"tl_20_0.jpg"
281050	"test-sort"	0	3	485629	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	19	0	24	"lib/images/tl_20_0.jpg"	"T"	"left"	"tl_20_0.jpg"	515	298	149	348	153540	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	49	4	0.5	"tl_20_0.jpg"
281050	"test-sort"	0	3	485630	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	20	1	25	"lib/images/tl_10_90.jpg"	"L"	"right"	"tl_10_90.jpg"	515	298	881	348	156111	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	50	4	0.5	"tl_10_90.jpg"
281050	"test-sort"	0	3	485630	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	21	1	26	"lib/images/tl_40_0.jpg"	"T"	"left"	"tl_40_0.jpg"	515	298	149	348	159028	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	51	4	0.5	"tl_40_0.jpg"
281050	"test-sort"	0	3	485630	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	22	1	27	"lib/images/tl_20_90.jpg"	"L"	"right"	"tl_20_90.jpg"	515	298	881	348	161623	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	52	4	0.5	"tl_20_90.jpg"
281050	"test-sort"	0	3	485630	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	23	1	28	"lib/images/tl_0_30.jpg"	"L"	"right"	"tl_0_30.jpg"	515	298	881	348	165403	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	53	4	0.5	"tl_0_30.jpg"
281050	"test-sort"	0	3	485630	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	24	1	29	"lib/images/tl_0_120.jpg"	"L"	"right"	"tl_0_120.jpg"	515	298	881	348	203095	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	54	4	0.5	"tl_0_120.jpg"
281050	"test-sort"	0	3	485630	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	25	1	30	"lib/images/tl_30_0.jpg"	"T"	"left"	"tl_30_0.jpg"	515	298	149	348	210814	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	55	4	0.5	"tl_30_0.jpg"
281050	"test-sort"	0	3	485630	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	26	1	31	"lib/images/tl_0_90.jpg"	"L"	"right"	"tl_0_90.jpg"	515	298	881	348	240834	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	56	4	0.5	"tl_0_90.jpg"
281050	"test-sort"	0	3	485631	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	27	1	32	"lib/images/tl_30_120.jpg"	"L"	"right"	"tl_30_120.jpg"	515	298	181	330	243240	0	"left"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	57	4	0.5	"tl_30_120.jpg"
281050	"test-sort"	0	3	485631	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	27	0	33	"lib/images/tl_30_120.jpg"	"L"	"right"	"tl_30_120.jpg"	515	298	184	298	263074	0	"left"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	57	4	0.5	"tl_30_120.jpg"
281050	"test-sort"	0	3	485631	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	27	0	34	"lib/images/tl_30_120.jpg"	"L"	"right"	"tl_30_120.jpg"	515	298	881	348	268207	1	"right"	881	348	2	""	"not sure"	"no"	8.14963333333333	488.978	57	4	0.5	"tl_30_120.jpg"
281050	"test-sort"	0	3	485631	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	28	1	35	"lib/images/tl_50_30.jpg"	"T"	"left"	"tl_50_30.jpg"	515	298	149	348	270867	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	58	4	0.5	"tl_50_30.jpg"
281050	"test-sort"	0	3	485631	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	29	1	36	"lib/images/tl_40_30.jpg"	"T"	"left"	"tl_40_30.jpg"	515	298	149	348	273209	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	59	4	0.5	"tl_40_30.jpg"
281050	"test-sort"	0	3	485631	"p456985"	"high"	"right"	"A2UO3QJZNC2VOE"	30	1	37	"lib/images/tl_50_60.jpg"	"T"	"left"	"tl_50_60.jpg"	515	298	149	348	278535	1	"left"	149	348	2	""	"not sure"	"no"	8.14963333333333	488.978	60	4	0.5	"tl_50_60.jpg"
160767	"test-sort"	0	1	179322	"p655830"	"low"	"right"	"A3T71W88062DB7"	1	1	1	"lib/images/tl_20_0_rotated.jpg"	"T_rotated"	"left"	"tl_20_0_rotated.jpg"	515	298	149	348	2641	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	1	1	-0.5	"tl_20_0.jpg"
160767	"test-sort"	0	1	179322	"p655830"	"low"	"right"	"A3T71W88062DB7"	2	1	2	"lib/images/tl_30_150_rotated.jpg"	"L_rotated"	"right"	"tl_30_150_rotated.jpg"	515	298	186	325	6572	0	"left"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	2	1	-0.5	"tl_30_150.jpg"
160767	"test-sort"	0	1	179322	"p655830"	"low"	"right"	"A3T71W88062DB7"	2	0	3	"lib/images/tl_30_150_rotated.jpg"	"L_rotated"	"right"	"tl_30_150_rotated.jpg"	515	298	881	348	12305	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	2	1	-0.5	"tl_30_150.jpg"
160767	"test-sort"	0	1	179322	"p655830"	"low"	"right"	"A3T71W88062DB7"	3	1	4	"lib/images/tl_10_90_rotated.jpg"	"L_rotated"	"right"	"tl_10_90_rotated.jpg"	515	298	154	344	16140	0	"left"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	3	1	-0.5	"tl_10_90.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	3	0	5	"lib/images/tl_10_90_rotated.jpg"	"L_rotated"	"right"	"tl_10_90_rotated.jpg"	515	298	881	348	21653	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	3	1	-0.5	"tl_10_90.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	4	1	6	"lib/images/tl_50_0_rotated.jpg"	"T_rotated"	"left"	"tl_50_0_rotated.jpg"	515	298	149	348	24444	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	4	1	-0.5	"tl_50_0.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	5	1	7	"lib/images/tl_40_150_rotated.jpg"	"L_rotated"	"right"	"tl_40_150_rotated.jpg"	515	298	881	348	27877	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	5	1	-0.5	"tl_40_150.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	6	1	8	"lib/images/tl_20_30_rotated.jpg"	"T_rotated"	"left"	"tl_20_30_rotated.jpg"	515	298	149	348	30606	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	6	1	-0.5	"tl_20_30.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	7	1	9	"lib/images/tl_0_60_rotated.jpg"	"L_rotated"	"right"	"tl_0_60_rotated.jpg"	515	298	264	327	33925	0	"left"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	7	1	-0.5	"tl_0_60.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	7	0	10	"lib/images/tl_0_60_rotated.jpg"	"L_rotated"	"right"	"tl_0_60_rotated.jpg"	515	298	881	348	39510	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	7	1	-0.5	"tl_0_60.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	8	1	11	"lib/images/tl_30_0_rotated.jpg"	"T_rotated"	"left"	"tl_30_0_rotated.jpg"	515	298	149	348	42325	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	8	1	-0.5	"tl_30_0.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	9	1	12	"lib/images/tl_0_30_rotated.jpg"	"L_rotated"	"right"	"tl_0_30_rotated.jpg"	515	298	216	311	45293	0	"left"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	9	1	-0.5	"tl_0_30.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	9	0	13	"lib/images/tl_0_30_rotated.jpg"	"L_rotated"	"right"	"tl_0_30_rotated.jpg"	515	298	881	348	51295	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	9	1	-0.5	"tl_0_30.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	10	1	14	"lib/images/tl_0_120_rotated.jpg"	"L_rotated"	"right"	"tl_0_120_rotated.jpg"	515	298	881	348	55886	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	10	1	-0.5	"tl_0_120.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	11	1	15	"lib/images/tl_40_90_rotated.jpg"	"T_rotated"	"left"	"tl_40_90_rotated.jpg"	515	298	797	340	59404	0	"right"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	11	1	-0.5	"tl_40_90.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	11	0	16	"lib/images/tl_40_90_rotated.jpg"	"T_rotated"	"left"	"tl_40_90_rotated.jpg"	515	298	149	348	64990	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	11	1	-0.5	"tl_40_90.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	12	1	17	"lib/images/tl_30_30_rotated.jpg"	"T_rotated"	"left"	"tl_30_30_rotated.jpg"	515	298	149	348	70462	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	12	1	-0.5	"tl_30_30.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	13	1	18	"lib/images/tl_50_60_rotated.jpg"	"T_rotated"	"left"	"tl_50_60_rotated.jpg"	515	298	149	348	73510	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	13	1	-0.5	"tl_50_60.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	14	1	19	"lib/images/tl_40_30_rotated.jpg"	"T_rotated"	"left"	"tl_40_30_rotated.jpg"	515	298	149	348	76231	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	14	1	-0.5	"tl_40_30.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	15	1	20	"lib/images/tl_20_90_rotated.jpg"	"L_rotated"	"right"	"tl_20_90_rotated.jpg"	515	298	244	340	79196	0	"left"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	15	1	-0.5	"tl_20_90.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	15	0	21	"lib/images/tl_20_90_rotated.jpg"	"L_rotated"	"right"	"tl_20_90_rotated.jpg"	515	298	881	348	84294	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	15	1	-0.5	"tl_20_90.jpg"
160767	"test-sort"	0	1	179324	"p655830"	"low"	"right"	"A3T71W88062DB7"	16	1	22	"lib/images/tl_50_30_rotated.jpg"	"T_rotated"	"left"	"tl_50_30_rotated.jpg"	515	298	149	348	88534	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	16	2	-0.5	"tl_50_30.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	17	1	23	"lib/images/tl_10_0_rotated.jpg"	"T_rotated"	"left"	"tl_10_0_rotated.jpg"	515	298	149	348	91349	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	17	2	-0.5	"tl_10_0.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	18	1	24	"lib/images/tl_40_0_rotated.jpg"	"T_rotated"	"left"	"tl_40_0_rotated.jpg"	515	298	149	348	94085	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	18	2	-0.5	"tl_40_0.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	19	1	25	"lib/images/tl_10_150_rotated.jpg"	"L_rotated"	"right"	"tl_10_150_rotated.jpg"	515	298	881	348	96766	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	19	2	-0.5	"tl_10_150.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	20	1	26	"lib/images/tl_10_120_rotated.jpg"	"L_rotated"	"right"	"tl_10_120_rotated.jpg"	515	298	881	348	102549	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	20	2	-0.5	"tl_10_120.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	21	1	27	"lib/images/tl_10_60_rotated.jpg"	"L_rotated"	"right"	"tl_10_60_rotated.jpg"	515	298	881	348	105718	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	21	2	-0.5	"tl_10_60.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	22	1	28	"lib/images/tl_50_90_rotated.jpg"	"T_rotated"	"left"	"tl_50_90_rotated.jpg"	515	298	821	355	113822	0	"right"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	22	2	-0.5	"tl_50_90.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	22	0	29	"lib/images/tl_50_90_rotated.jpg"	"T_rotated"	"left"	"tl_50_90_rotated.jpg"	515	298	826	343	122325	0	"right"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	22	2	-0.5	"tl_50_90.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	22	0	30	"lib/images/tl_50_90_rotated.jpg"	"T_rotated"	"left"	"tl_50_90_rotated.jpg"	515	298	149	348	127621	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	22	2	-0.5	"tl_50_90.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	23	1	31	"lib/images/tl_20_120_rotated.jpg"	"L_rotated"	"right"	"tl_20_120_rotated.jpg"	515	298	881	348	130639	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	23	2	-0.5	"tl_20_120.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	24	1	32	"lib/images/tl_0_90_rotated.jpg"	"L_rotated"	"right"	"tl_0_90_rotated.jpg"	515	298	881	348	133623	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	24	2	-0.5	"tl_0_90.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	25	1	33	"lib/images/tl_40_60_rotated.jpg"	"T_rotated"	"left"	"tl_40_60_rotated.jpg"	515	298	149	348	137310	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	25	2	-0.5	"tl_40_60.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	26	1	34	"lib/images/tl_30_60_rotated.jpg"	"T_rotated"	"left"	"tl_30_60_rotated.jpg"	515	298	149	348	140118	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	26	2	-0.5	"tl_30_60.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	27	1	35	"lib/images/tl_50_120_rotated.jpg"	"T_rotated"	"left"	"tl_50_120_rotated.jpg"	515	298	837	324	142893	0	"right"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	27	2	-0.5	"tl_50_120.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	27	0	36	"lib/images/tl_50_120_rotated.jpg"	"T_rotated"	"left"	"tl_50_120_rotated.jpg"	515	298	149	348	148182	1	"left"	149	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	27	2	-0.5	"tl_50_120.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	28	1	37	"lib/images/tl_20_150_rotated.jpg"	"L_rotated"	"right"	"tl_20_150_rotated.jpg"	515	298	881	348	150799	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	28	2	-0.5	"tl_20_150.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	29	1	38	"lib/images/tl_30_120_rotated.jpg"	"L_rotated"	"right"	"tl_30_120_rotated.jpg"	515	298	881	348	154175	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	29	2	-0.5	"tl_30_120.jpg"
160767	"test-sort"	0	1	179325	"p655830"	"low"	"right"	"A3T71W88062DB7"	30	1	39	"lib/images/tl_0_150_rotated.jpg"	"L_rotated"	"right"	"tl_0_150_rotated.jpg"	515	298	881	348	158261	1	"right"	881	348	1	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	30	2	-0.5	"tl_0_150.jpg"
126238	"test-sort"	0	3	313168	"p655830"	"low"	"right"	"A3T71W88062DB7"	1	1	1	"lib/images/tl_30_60_rotated.jpg"	"T_rotated"	"left"	"tl_30_60_rotated.jpg"	515	298	957	364	3821	0	"right"	149	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	31	3	-0.5	"tl_30_60.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	1	0	2	"lib/images/tl_30_60_rotated.jpg"	"T_rotated"	"left"	"tl_30_60_rotated.jpg"	515	298	149	348	9006	1	"left"	149	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	31	3	-0.5	"tl_30_60.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	2	1	3	"lib/images/tl_50_0_rotated.jpg"	"T_rotated"	"left"	"tl_50_0_rotated.jpg"	515	298	149	348	12134	1	"left"	149	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	32	3	-0.5	"tl_50_0.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	3	1	4	"lib/images/tl_10_150_rotated.jpg"	"L_rotated"	"right"	"tl_10_150_rotated.jpg"	515	298	881	348	14598	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	33	3	-0.5	"tl_10_150.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	4	1	5	"lib/images/tl_30_150_rotated.jpg"	"L_rotated"	"right"	"tl_30_150_rotated.jpg"	515	298	881	348	18663	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	34	3	-0.5	"tl_30_150.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	5	1	6	"lib/images/tl_0_90_rotated.jpg"	"L_rotated"	"right"	"tl_0_90_rotated.jpg"	515	298	881	348	22214	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	35	3	-0.5	"tl_0_90.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	6	1	7	"lib/images/tl_40_150_rotated.jpg"	"L_rotated"	"right"	"tl_40_150_rotated.jpg"	515	298	881	348	29190	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	36	3	-0.5	"tl_40_150.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	7	1	8	"lib/images/tl_0_120_rotated.jpg"	"L_rotated"	"right"	"tl_0_120_rotated.jpg"	515	298	881	348	32056	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	37	3	-0.5	"tl_0_120.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	8	1	9	"lib/images/tl_0_150_rotated.jpg"	"L_rotated"	"right"	"tl_0_150_rotated.jpg"	515	298	881	348	34910	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	38	3	-0.5	"tl_0_150.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	9	1	10	"lib/images/tl_20_30_rotated.jpg"	"T_rotated"	"left"	"tl_20_30_rotated.jpg"	515	298	149	348	37765	1	"left"	149	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	39	3	-0.5	"tl_20_30.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	10	1	11	"lib/images/tl_20_120_rotated.jpg"	"L_rotated"	"right"	"tl_20_120_rotated.jpg"	515	298	881	348	40863	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	40	3	-0.5	"tl_20_120.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	11	1	12	"lib/images/tl_10_0_rotated.jpg"	"T_rotated"	"left"	"tl_10_0_rotated.jpg"	515	298	149	348	43542	1	"left"	149	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	41	3	-0.5	"tl_10_0.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	12	1	13	"lib/images/tl_20_150_rotated.jpg"	"L_rotated"	"right"	"tl_20_150_rotated.jpg"	515	298	881	348	47357	1	"right"	881	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	42	3	-0.5	"tl_20_150.jpg"
126238	"test-sort"	0	3	313169	"p655830"	"low"	"right"	"A3T71W88062DB7"	13	1	14	"lib/images/tl_50_90_rotated.jpg"	"T_rotated"	"left"	"tl_50_90_rotated.jpg"	515	298	149	348	50934	1	"left"	149	348	2	""	"Where was the crossbar placed, did it have anything hanging over to the right."	"Crosses, L"	5.8576	351.456	43	3	-0.5	"tl_50_90.jpg"
